iid,id,gender,wave,condtn,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,int_corr,samerace,age_o,race_o,age,race,field_cd,goal,go_out,career_c,income,gender_label,match_label,income_missing_flag
253,2.0,0,11,2,0,1,7.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,0,4.0,7.0,7.0,4.0,6.0,4.0,3.0,4.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.27,0,25.0,2.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,0,5.0,6.0,7.0,4.0,5.0,6.0,5.0,5.0,0,2.0,7.0,7.0,3.0,7.0,2.0,4.0,4.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.49,0,25.0,2.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,1,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,0,3.0,6.0,8.0,4.0,5.0,4.0,4.0,2.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.6,0,27.0,2.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0,6.0,6.0,9.0,6.0,6.0,6.0,7.0,2.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,-0.41,0,23.0,1.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,0,4.0,8.0,8.0,5.0,6.0,4.0,5.0,5.0,0,3.0,3.0,3.0,6.0,6.0,1.0,1.0,1.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,-0.29,1,27.0,4.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,1,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,0,2.0,5.0,7.0,3.0,6.0,6.0,2.0,1.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.75,0,27.0,2.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,1,1,6.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,1,5.0,5.0,5.0,4.0,4.0,4.0,4.5,8.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.01,0,24.0,6.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Match,1
253,2.0,0,11,2,0,0,6.0,7.0,6.0,6.0,7.0,5.0,6.0,5.0,0,6.0,7.0,7.0,6.0,6.0,6.0,3.0,2.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.13,0,22.0,2.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,0,4.0,7.0,6.0,4.0,4.0,6.0,4.0,5.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.26,1,22.0,4.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,1,5.0,5.0,6.0,5.0,6.0,8.0,6.0,6.0,0,3.0,6.0,6.0,4.0,4.0,5.0,4.0,2.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.29,0,27.0,2.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,1,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,0,2.0,3.0,6.0,2.0,6.0,2.0,3.0,2.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.13,1,28.0,4.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,0,6.0,7.0,7.0,5.0,7.0,4.0,5.0,4.0,0,2.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.4,0,34.0,2.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,1,5.0,9.0,8.0,7.0,6.0,6.0,7.0,7.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.09,1,27.0,4.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,1,4.0,10.0,8.0,6.0,7.0,7.0,8.0,6.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,-0.04,0,28.0,1.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
253,2.0,0,11,2,0,1,5.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,0,4.0,6.0,7.0,6.0,5.0,8.0,6.0,6.0,2.5,3.0,1.0,1.0,0.5,2.0,8.0,10.0,9.0,8.0,7.0,0.38,0,28.0,3.0,33.0,4.0,3.0,2.0,6.0,2,"55,080.00",Femme,Pas de match,1
254,3.0,0,11,2,0,0,6.0,6.0,6.0,2.0,5.0,2.0,4.0,5.0,1,8.0,8.0,9.0,7.0,8.0,5.0,8.0,3.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.62,1,29.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,0,6.0,7.0,10.0,6.0,9.0,3.0,5.0,8.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.33,0,24.0,3.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,8.0,7.0,6.0,5.0,4.0,3.0,4.0,4.0,1,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.34,1,21.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,1,8.0,7.0,6.0,5.0,5.0,3.0,7.0,5.0,0,3.0,8.0,10.0,3.0,6.0,4.0,5.0,6.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.49,1,26.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,1,9.0,5.0,8.0,7.0,5.0,4.0,8.0,5.0,0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,2.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.19,1,25.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,4.0,0,6.0,6.0,8.0,7.0,8.0,3.0,6.0,3.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.74,1,32.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,1,9.0,8.0,8.0,6.0,8.0,4.0,8.0,5.0,0,6.0,5.0,8.0,7.0,8.0,4.0,3.0,6.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.39,1,25.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,5.0,5.0,7.0,3.0,6.0,3.0,5.0,5.0,0,3.0,7.0,8.0,6.0,6.0,6.0,3.0,1.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.48,1,25.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,6.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,1,6.0,5.0,7.0,6.0,5.0,5.0,7.0,4.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.52,1,27.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,7.0,6.0,5.0,7.0,5.0,2.0,6.0,5.0,1,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,-0.39,0,23.0,1.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,1,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,-0.11,0,27.0,4.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,6.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,0,3.0,4.0,7.0,4.0,7.0,6.0,3.0,1.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.77,1,27.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,3.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,-0.25,0,24.0,6.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,5.0,5.0,7.0,3.0,5.0,3.0,3.0,5.0,0,7.0,7.0,9.0,6.0,8.0,6.0,4.0,2.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.11,1,22.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,5.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,1,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.29,0,22.0,4.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,5.0,9.0,8.0,6.0,8.0,2.0,3.0,5.0,0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.38,1,27.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,5.0,7.0,6.0,8.0,5.0,2.0,4.0,5.0,1,5.0,9.0,8.0,7.0,6.0,5.0,8.0,5.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.23,0,28.0,4.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,8.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0,3.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.37,1,34.0,2.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,5.0,7.0,9.0,8.0,9.0,5.0,7.0,5.0,1,6.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.09,0,27.0,4.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,8.0,7.0,5.0,5.0,7.0,3.0,6.0,5.0,0,5.0,10.0,7.0,4.0,4.0,4.0,5.0,4.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.16,0,28.0,1.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
254,3.0,0,11,2,0,0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,3.0,0,6.0,8.0,8.0,6.0,5.0,6.0,6.0,6.0,2.5,0.7,2.5,2.5,0.8,1.0,8.0,7.0,8.0,10.0,8.0,0.27,0,28.0,3.0,22.0,2.0,7.0,2.0,2.0,2,"37,240.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0,6.0,5.0,5.0,8.0,4.0,8.0,5.0,1.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.19,0,29.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,2.0,4.0,6.0,4.0,6.0,4.0,4.0,3.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.28,0,24.0,3.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,1,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.3,0,21.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,3.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.24,0,26.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,0.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.06,0,25.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,7.0,6.0,5.0,5.0,5.0,2.0,5.0,3.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.12,0,32.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,0,5.0,5.0,7.0,3.0,6.0,4.0,2.0,6.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.25,0,25.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,1,8.0,7.0,8.0,5.0,6.0,7.0,6.0,2.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.13,0,25.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,0,5.0,4.0,4.0,3.0,5.0,2.0,6.0,3.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.18,0,27.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,2.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.36,0,23.0,1.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.16,1,27.0,4.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,1,7.0,7.0,7.0,8.0,6.0,6.0,8.0,5.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.31,0,27.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.25,0,24.0,6.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,5.0,6.0,7.0,5.0,7.0,5.0,5.0,5.0,0,7.0,7.0,7.0,6.0,8.0,7.0,4.0,4.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.5,0,22.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,7.0,7.0,5.0,5.0,6.0,9.0,7.0,6.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.02,1,22.0,4.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,5.0,7.0,3.0,4.0,5.0,5.0,5.0,5.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.02,0,27.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,0,7.0,4.0,7.0,4.0,7.0,3.0,4.0,3.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.3,1,28.0,4.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,3.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.38,0,34.0,2.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,1,5.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.22,1,27.0,4.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,0,5.0,10.0,8.0,4.0,6.0,4.0,5.0,4.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,-0.24,0,28.0,1.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
255,4.0,0,11,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,5.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,1.6670000000000005,6.0,8.0,6.0,7.0,6.0,0.33,0,28.0,3.0,26.0,4.0,10.0,1.0,3.0,4,"36,594.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,8.0,0,7.0,6.0,8.0,5.0,5.0,8.0,7.0,1.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.55,0,29.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,6.0,7.0,6.0,5.0,6.0,4.0,6.0,7.0,0,4.0,8.0,8.0,5.0,9.0,6.0,6.0,7.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.66,0,24.0,3.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,6.0,6.0,7.0,4.0,6.0,5.0,6.0,5.0,1,6.0,5.0,7.0,6.0,5.0,6.0,6.0,6.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.05,0,21.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,6.0,5.0,6.0,7.0,6.0,5.0,6.0,7.0,1,7.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,-0.06,0,26.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,6.0,6.0,6.0,6.0,7.0,4.0,5.0,6.0,0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,2.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,-0.39,0,25.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,4.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,1,8.0,7.0,8.0,7.0,8.0,3.0,7.0,5.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.3,0,32.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,1,1,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,1,7.0,7.0,8.0,6.0,9.0,6.0,6.0,6.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,-0.06,0,25.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Match,0
256,5.0,0,11,2,0,0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,1,7.0,8.0,8.0,7.0,7.0,6.0,7.0,3.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.17,0,25.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,6.0,5.0,7.0,5.0,6.0,5.0,6.0,6.0,0,7.0,5.0,7.0,3.0,10.0,2.0,3.0,2.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.16,0,27.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,1,1,6.0,8.0,6.0,7.0,6.0,5.0,7.0,7.0,1,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,-0.32,0,23.0,1.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Match,0
256,5.0,0,11,2,0,0,5.0,7.0,6.0,4.0,5.0,4.0,5.0,8.0,1,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,-0.58,1,27.0,4.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,1,7.0,6.0,7.0,6.0,6.0,7.0,8.0,4.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.45,0,27.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.25,0,24.0,6.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,4.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,1,6.0,7.0,7.0,7.0,6.0,8.0,5.0,3.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,-0.06,0,22.0,2.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
256,5.0,0,11,2,0,0,7.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,1,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,1.5,2.5,2.0,2.0,1.0,1.0,6.0,9.0,6.0,8.0,6.0,0.64,1,22.0,4.0,24.0,4.0,4.0,2.0,4.0,4,"62,997.00",Femme,Pas de match,0
